text,path,num_frames,width,height,trajectory_maps_path,videoid,mask_start_index,mask_end_index,flow
 a boat floating in the lake,/datadrive/videos-popular/4163536.mp4,280,3840,2160,/datadrive4/grounded_sam2_output_v100/4163536/masks_images,4163536,0,279,2.649052858352661
 man with an american flag,/datadrive/videos-popular/4668106.mp4,276,4096,2160,/datadrive4/grounded_sam2_output_v100/4668106/masks_images,4668106,0,275,19.716800689697266
 video of gay couple kissing,/datadrive/videos-popular/4753086.mp4,293,3840,2160,/datadrive4/grounded_sam2_output_v100/4753086/masks_images,4753086,0,292,6.85599946975708
 little girl covered in bath towel,/datadrive/videos-popular/4541558.mp4,402,3840,2160,/datadrive4/grounded_sam2_output_v100/4541558/masks_images,4541558,0,401,9.634668350219728
A person with blonde hair wearing a red beanie stands against a clear blue sky.,/datadrive/videos-popular/4715347.mp4,164,2732,1440,/datadrive4/grounded_sam2_output_v100/4715347/masks_images,4715347,0,163,5.461589336395264
 a female barista smelling the fresh grind coffee beans,/datadrive/videos-popular/4795018.mp4,841,4096,2160,/datadrive4/grounded_sam2_output_v100/4795018/masks_images,4795018,0,840,6.056922435760498
A yellow hammock swings gently between two trees in a tranquil forest setting.,/datadrive/videos-popular/4458544.mp4,311,3840,2160,/datadrive4/grounded_sam2_output_v100/4458544/masks_images,4458544,0,310,4.020483016967773
A restaurant worker sets a wine glass on a table while another employee carries more glasses in the background.,/datadrive/videos-popular/4254313.mp4,984,4096,2160,/datadrive4/grounded_sam2_output_v100/4254313/masks_images,4254313,0,983,3.62636137008667
A hand opens a pizza box with a steaming hot meaty pizza topped with black olives and plastic pizza savers inside.,/datadrive/videos-popular/4542671.mp4,250,1920,1080,/datadrive4/grounded_sam2_output_v100/4542671/masks_images,4542671,0,249,14.764610290527344
 couple lying down on white picnic blanket,/datadrive/videos-popular/4873450.mp4,362,1080,1920,/datadrive4/grounded_sam2_output_v100/4873450/masks_images,4873450,0,361,13.656291961669922
"A family captures a moment amidst unpacked moving boxes, signifying a new beginning in their home.",/datadrive/videos-popular/4569929.mp4,2006,4096,2160,/datadrive4/grounded_sam2_output_v100/4569929/masks_images,4569929,0,2005,15.2673921585083
A collection of designer purses and shoes neatly displayed on a white shelving unit.,/datadrive/videos-popular/4994770.mp4,17,1920,1080,/datadrive4/grounded_sam2_output_v100/4994770/masks_images,4994770,0,16,2.862473249435425
 woman doing aerial yoga,/datadrive/videos-popular/5029215.mp4,227,3840,2160,/datadrive4/grounded_sam2_output_v100/5029215/masks_images,5029215,0,226,5.4054718017578125
 city picnic rooftop flowers,/datadrive/videos-popular/4873805.mp4,1422,2160,4096,/datadrive4/grounded_sam2_output_v100/4873805/masks_images,4873805,0,1421,4.218042850494385
 person rubbing her hands,/datadrive/videos-popular/4492593.mp4,420,3840,2160,/datadrive4/grounded_sam2_output_v100/4492593/masks_images,4492593,0,419,3.175877809524536
 a young woman using an ipad while on the phone in the backseat,/datadrive/videos-popular/4464575.mp4,416,3840,2160,/datadrive4/grounded_sam2_output_v100/4464575/masks_images,4464575,0,415,10.362749099731444
 raindrops on the grass,/datadrive/videos-popular/4935989.mp4,75,1280,720,/datadrive4/grounded_sam2_output_v100/4935989/masks_images,4935989,0,74,5.719388008117676
A person in a white t-shirt and a red bandana enjoys a bite of food amidst a laid-back outdoor picnic setting with fresh fruit and beverages.,/datadrive/videos-popular/4874553.mp4,791,2160,4096,/datadrive4/grounded_sam2_output_v100/4874553/masks_images,4874553,0,790,5.79686450958252
 extreme close up shot of a person wearing mask,/datadrive/videos-popular/4982591.mp4,385,3840,2160,/datadrive4/grounded_sam2_output_v100/4982591/masks_images,4982591,0,384,54.9911003112793
"Rows of brown and white pattern papers hang on racks, creating a chaotic yet organized scene in a fashion design studio.",/datadrive/videos-popular/4620565.mp4,963,4096,2160,/datadrive4/grounded_sam2_output_v100/4620565/masks_images,4620565,0,962,3.387977361679077
 hand ruler fabric anonymous,/datadrive/videos-popular/4622326.mp4,63,2160,4096,/datadrive4/grounded_sam2_output_v100/4622326/masks_images,4622326,0,62,2.5957894325256348
 man shooting the basketball,/datadrive/videos-popular/4742300.mp4,150,3840,2160,/datadrive4/grounded_sam2_output_v100/4742300/masks_images,4742300,0,149,28.512205123901367
 a push in shot of a cathedral s entrance,/datadrive/videos-popular/4328047.mp4,205,3840,2160,/datadrive4/grounded_sam2_output_v100/4328047/masks_images,4328047,0,204,13.60278034210205
 sunset time lapse footage,/datadrive/videos-popular/4513838.mp4,284,1920,1080,/datadrive4/grounded_sam2_output_v100/4513838/masks_images,4513838,0,283,3.818232774734497
 father packing clothes for his kids,/datadrive/videos-popular/4552891.mp4,406,640,360,/datadrive4/grounded_sam2_output_v100/4552891/masks_images,4552891,0,405,3.676968574523926
 kids playing with jenga,/datadrive/videos-popular/4530334.mp4,723,3840,2160,/datadrive4/grounded_sam2_output_v100/4530334/masks_images,4530334,0,722,15.897464752197266
 a barista brewing coffee and making a latte art,/datadrive/videos-popular/4560213.mp4,2448,1920,1080,/datadrive4/grounded_sam2_output_v100/4560213/masks_images,4560213,0,2447,2.4986765384674072
 a rainbow in the sky,/datadrive/videos-popular/4842636.mp4,435,1920,1080,/datadrive4/grounded_sam2_output_v100/4842636/masks_images,4842636,0,434,7.620335102081299
 a couple spending time with each other,/datadrive/videos-popular/4842915.mp4,350,3840,2160,/datadrive4/grounded_sam2_output_v100/4842915/masks_images,4842915,0,349,4.28645133972168
 woman wearing red fishnet top,/datadrive/videos-popular/4835001.mp4,64,1920,1080,/datadrive4/grounded_sam2_output_v100/4835001/masks_images,4835001,0,63,16.311452865600586
The photograph captures the silhouette of a robot against the backdrop of a dark blue evening sky with a single bright star shining.,/datadrive/videos-popular/5041483.mp4,268,1280,720,/datadrive4/grounded_sam2_output_v100/5041483/masks_images,5041483,0,267,12.050249099731444
"In a gym with vibrant graffiti art, a person in a gray T-shirt gestures towards fitness equipment, interacting with a ponytailed individual.",/datadrive/videos-popular/4859743.mp4,90,3840,2160,/datadrive4/grounded_sam2_output_v100/4859743/masks_images,4859743,0,89,7.903007507324219
 pink flowers in springtime,/datadrive/videos-popular/4226090.mp4,238,1920,1080,/datadrive4/grounded_sam2_output_v100/4226090/masks_images,4226090,0,237,7.134918212890625
 two women looking at camera against pink background,/datadrive/videos-popular/4831668.mp4,43,1080,1920,/datadrive4/grounded_sam2_output_v100/4831668/masks_images,4831668,0,42,3.872949600219727
"A stream of water rushes over rocks, surrounded by greenery and yellow flowers, creating a serene nature scene.",/datadrive/videos-popular/4334557.mp4,379,3840,2160,/datadrive4/grounded_sam2_output_v100/4334557/masks_images,4334557,0,378,49.63347625732422
 woman doing rock climbing,/datadrive/videos-popular/4462845.mp4,141,3840,2160,/datadrive4/grounded_sam2_output_v100/4462845/masks_images,4462845,0,140,2.387787342071533
 woman smiling and winking at the camera,/datadrive/videos-popular/4316823.mp4,248,3840,2160,/datadrive4/grounded_sam2_output_v100/4316823/masks_images,4316823,0,247,2.481337547302246
A delicate pink flower is being held near a shoulder against a dark backdrop.,/datadrive/videos-popular/4788006.mp4,662,2160,4096,/datadrive4/grounded_sam2_output_v100/4788006/masks_images,4788006,0,661,8.97241497039795
"A group of people enjoy a sunny outdoor gathering, toasting with drinks while one person looks at a phone.",/datadrive/videos-popular/4909091.mp4,191,3840,2160,/datadrive4/grounded_sam2_output_v100/4909091/masks_images,4909091,0,190,2.0142343044281006
"Two individuals stand barefoot, mid-conversation, one gesturing with their hand, against a backdrop of stark white walls intersected by striking shadows.",/datadrive/videos-popular/4800575.mp4,167,2160,3840,/datadrive4/grounded_sam2_output_v100/4800575/masks_images,4800575,0,166,2.1581685543060303
 shallow focus of person s hand holding and recording through the smartphone,/datadrive/videos-popular/4706206.mp4,292,3840,2160,/datadrive4/grounded_sam2_output_v100/4706206/masks_images,4706206,0,291,3.647852897644043
"The bustling city scene depicts a crowd of pedestrians, vibrant street decorations, and illuminated store facades as dusk sets in.",/datadrive/videos-popular/4583055.mp4,272,1920,1080,/datadrive4/grounded_sam2_output_v100/4583055/masks_images,4583055,0,271,6.555231094360352
 a man using a touchscreen computer,/datadrive/videos-popular/4349482.mp4,354,3840,2160,/datadrive4/grounded_sam2_output_v100/4349482/masks_images,4349482,0,353,3.987034797668457
 hands holding a plasma ball,/datadrive/videos-popular/4188026.mp4,986,1920,1080,/datadrive4/grounded_sam2_output_v100/4188026/masks_images,4188026,0,985,14.591317176818848
 a person riding a motorcycle in a dirt road,/datadrive/videos-popular/4904746.mp4,208,3840,2160,/datadrive4/grounded_sam2_output_v100/4904746/masks_images,4904746,0,207,23.94036102294922
A majestic Alaskan Malamute stands alert on a foggy dirt path surrounded by lush green grass.,/datadrive/videos-popular/4712692.mp4,377,1920,1080,/datadrive4/grounded_sam2_output_v100/4712692/masks_images,4712692,0,376,2.8719797134399414
 man walking in a grass field,/datadrive/videos-popular/4741240.mp4,893,2560,1440,/datadrive4/grounded_sam2_output_v100/4741240/masks_images,4741240,0,892,8.999223709106445
Vehicles drive along a winding highway surrounded by lush greenery and rocky cliffs on a sunny day.,/datadrive/videos-popular/4617437.mp4,619,3840,2160,/datadrive4/grounded_sam2_output_v100/4617437/masks_images,4617437,0,618,23.08176040649414
"A person in a black top and patterned leggings poses on a yoga mat with hands firmly planted, amidst a serene room with potted plants.",/datadrive/videos-popular/5041703.mp4,616,1080,1920,/datadrive4/grounded_sam2_output_v100/5041703/masks_images,5041703,0,615,2.6689398288726807
 a person writing wile turning pages,/datadrive/videos-popular/4443241.mp4,203,1280,720,/datadrive4/grounded_sam2_output_v100/4443241/masks_images,4443241,0,202,15.298876762390137
 drone flying in cloudy sky,/datadrive/videos-popular/4446625.mp4,259,3840,2160,/datadrive4/grounded_sam2_output_v100/4446625/masks_images,4446625,0,258,15.81432819366455
 skateboarders in a skate park,/datadrive/videos-popular/5039461.mp4,201,4096,2160,/datadrive4/grounded_sam2_output_v100/5039461/masks_images,5039461,0,200,88.52700805664062
 man having a tattoo at the back of his neck,/datadrive/videos-popular/4684161.mp4,223,1920,1080,/datadrive4/grounded_sam2_output_v100/4684161/masks_images,4684161,0,222,3.3257269859313965
 a close up shot of a hammock,/datadrive/videos-popular/4462990.mp4,165,3840,2160,/datadrive4/grounded_sam2_output_v100/4462990/masks_images,4462990,0,164,6.368109703063965
 woman doing rock climbing,/datadrive/videos-popular/4446311.mp4,121,3840,2160,/datadrive4/grounded_sam2_output_v100/4446311/masks_images,4446311,0,120,6.74140214920044
"A person sits at a desk, closely examining a graph of Coronavirus cases in California on a computer screen.",/datadrive/videos-popular/4170245.mp4,339,1920,1080,/datadrive4/grounded_sam2_output_v100/4170245/masks_images,4170245,0,338,8.39535903930664
 shallow focus of man drinking water from bottle while sitting,/datadrive/videos-popular/4804791.mp4,500,3840,2160,/datadrive4/grounded_sam2_output_v100/4804791/masks_images,4804791,0,499,2.741776943206787
 close up shot of an abstract painting,/datadrive/videos-popular/4933874.mp4,665,4096,2160,/datadrive4/grounded_sam2_output_v100/4933874/masks_images,4933874,0,664,117.2925033569336
 close up shot of flowers in the park,/datadrive/videos-popular/4321981.mp4,328,2560,1440,/datadrive4/grounded_sam2_output_v100/4321981/masks_images,4321981,0,327,9.754716873168944
 drone footage of a city s residential community,/datadrive/videos-popular/4617439.mp4,394,3840,2160,/datadrive4/grounded_sam2_output_v100/4617439/masks_images,4617439,0,393,5.5289225578308105
 man carrying a box,/datadrive/videos-popular/5044426.mp4,264,3840,2160,/datadrive4/grounded_sam2_output_v100/5044426/masks_images,5044426,0,263,2.559078931808472
"A person stands on a grassy field at night, illuminated by the bright headlights of two cars parked facing each other.",/datadrive/videos-popular/4423837.mp4,1288,3840,2160,/datadrive4/grounded_sam2_output_v100/4423837/masks_images,4423837,0,1287,49.53752899169922
 woman running in place,/datadrive/videos-popular/4455079.mp4,481,3840,2160,/datadrive4/grounded_sam2_output_v100/4455079/masks_images,4455079,0,480,9.18924331665039
 an aerial footage of bridges,/datadrive/videos-popular/4553747.mp4,669,2560,1440,/datadrive4/grounded_sam2_output_v100/4553747/masks_images,4553747,0,668,2.947188377380371
 video of couple sleeping,/datadrive/videos-popular/4649602.mp4,182,3840,2160,/datadrive4/grounded_sam2_output_v100/4649602/masks_images,4649602,0,181,11.501004219055176
 reflection bathroom blogger instagram,/datadrive/videos-popular/4612171.mp4,503,2160,4096,/datadrive4/grounded_sam2_output_v100/4612171/masks_images,4612171,0,502,6.817816734313965
"Hands delicately tie a golden ribbon around a pastel gift, amid a scatter of sequins on a soft, fabric surface.",/datadrive/videos-popular/4690412.mp4,991,4096,2160,/datadrive4/grounded_sam2_output_v100/4690412/masks_images,4690412,0,990,6.7180023193359375
 fishing water rod,/datadrive/videos-popular/4169074.mp4,158,1920,1080,/datadrive4/grounded_sam2_output_v100/4169074/masks_images,4169074,0,157,123.00032043457033
The sun sets over calm waters casting a warm glow on the beach and pier as a lone person enjoys the peaceful view.,/datadrive/videos-popular/4808530.mp4,51,2560,1440,/datadrive4/grounded_sam2_output_v100/4808530/masks_images,4808530,0,50,4.108794689178467
 a person typing on his laptop,/datadrive/videos-popular/4352276.mp4,309,1920,1080,/datadrive4/grounded_sam2_output_v100/4352276/masks_images,4352276,0,308,7.174530029296875
 warning lights installed on boats,/datadrive/videos-popular/4813005.mp4,288,1920,1080,/datadrive4/grounded_sam2_output_v100/4813005/masks_images,4813005,0,287,19.562650680541992
 a woman vlogging doing yoga,/datadrive/videos-popular/4359826.mp4,186,3840,2160,/datadrive4/grounded_sam2_output_v100/4359826/masks_images,4359826,0,185,7.333456993103027
 road woman girl vehicle,/datadrive/videos-popular/4443699.mp4,608,1920,1080,/datadrive4/grounded_sam2_output_v100/4443699/masks_images,4443699,0,607,14.736151695251465
 a close up shot of wake on the surface of the water,/datadrive/videos-popular/4326997.mp4,312,1920,1080,/datadrive4/grounded_sam2_output_v100/4326997/masks_images,4326997,0,311,51.42366027832031
 couple meeting at the street,/datadrive/videos-popular/4754906.mp4,358,3840,2160,/datadrive4/grounded_sam2_output_v100/4754906/masks_images,4754906,0,357,6.64555025100708
 man working out at the gym,/datadrive/videos-popular/4686178.mp4,608,1080,1920,/datadrive4/grounded_sam2_output_v100/4686178/masks_images,4686178,0,607,7.688267707824707
"Two individuals are sitting closely on the grass, one wearing a floral dress and a thin necklace, the other donning a wide-brimmed hat.",/datadrive/videos-popular/5045051.mp4,449,3840,2160,/datadrive4/grounded_sam2_output_v100/5045051/masks_images,5045051,0,448,4.795725345611572
"Tall purple pitcher plants stand near a pond surrounded by greenery, with a stone wall and pathway in the background.",/datadrive/videos-popular/4166158.mp4,289,3840,2160,/datadrive4/grounded_sam2_output_v100/4166158/masks_images,4166158,0,288,12.565892219543455
 woman pampering her self,/datadrive/videos-popular/4855931.mp4,566,1920,1080,/datadrive4/grounded_sam2_output_v100/4855931/masks_images,4855931,0,565,8.119158744812012
"A child in a denim outfit holds a cotton candy against a soft pink background, her curly hair tied with a yellow band.",/datadrive/videos-popular/4714382.mp4,491,4096,2160,/datadrive4/grounded_sam2_output_v100/4714382/masks_images,4714382,0,490,2.6603848934173584
 hands neon fix repair,/datadrive/videos-popular/4488721.mp4,801,4096,2160,/datadrive4/grounded_sam2_output_v100/4488721/masks_images,4488721,0,800,2.7240397930145264
 a close up shot of barbeque meat,/datadrive/videos-popular/4281649.mp4,230,1920,1080,/datadrive4/grounded_sam2_output_v100/4281649/masks_images,4281649,0,229,11.73412799835205
 woman holding guns for photoshoot,/datadrive/videos-popular/4175441.mp4,78,1920,1080,/datadrive4/grounded_sam2_output_v100/4175441/masks_images,4175441,0,77,5.266541957855225
"An out-of-focus close-up of a hand playing the guitar, with the strings and fretboard as the main focus.",/datadrive/videos-popular/4440823.mp4,779,1920,1080,/datadrive4/grounded_sam2_output_v100/4440823/masks_images,4440823,0,778,7.447847366333008
"A woman in a white dress walks through a field of tall grass, her hand gently brushing the green blades as she moves forward.",/datadrive/videos-popular/4887913.mp4,616,4096,2160,/datadrive4/grounded_sam2_output_v100/4887913/masks_images,4887913,0,615,25.42884063720703
 graffiti street art streetart graffiti art,/datadrive/videos-popular/4319343.mp4,380,1920,1080,/datadrive4/grounded_sam2_output_v100/4319343/masks_images,4319343,0,379,3.416858673095703
 couple having fun on a rocky beach shore,/datadrive/videos-popular/4739601.mp4,495,4096,2160,/datadrive4/grounded_sam2_output_v100/4739601/masks_images,4739601,0,494,5.277623653411865
 video of man doing boxing excercises,/datadrive/videos-popular/4812501.mp4,238,2560,1440,/datadrive4/grounded_sam2_output_v100/4812501/masks_images,4812501,0,237,22.9985408782959
 close up shot of periwinkle flower,/datadrive/videos-popular/4478311.mp4,250,1280,720,/datadrive4/grounded_sam2_output_v100/4478311/masks_images,4478311,0,249,3.920554399490357
 footage of the road from a moving vehicle,/datadrive/videos-popular/4309828.mp4,1442,3840,2160,/datadrive4/grounded_sam2_output_v100/4309828/masks_images,4309828,0,1441,86.10896301269531
A close-up shot of a weathered and rusted sign on a vintage vehicle reads 'Ruzty Buckel Garage.',/datadrive/videos-popular/4475812.mp4,80,1920,1080,/datadrive4/grounded_sam2_output_v100/4475812/masks_images,4475812,0,79,21.059181213378903
 fireworks display in the sky at night,/datadrive/videos-popular/4832681.mp4,238,1080,1920,/datadrive4/grounded_sam2_output_v100/4832681/masks_images,4832681,0,237,3.7654004096984863
 drone lago casal ceu azul,/datadrive/videos-popular/4134920.mp4,560,3840,2160,/datadrive4/grounded_sam2_output_v100/4134920/masks_images,4134920,0,559,7.801357269287109
 poring hot water over a filtered cup,/datadrive/videos-popular/4795024.mp4,994,4096,2160,/datadrive4/grounded_sam2_output_v100/4795024/masks_images,4795024,0,993,10.110870361328123
 speed boat docked on a harbor,/datadrive/videos-popular/4415824.mp4,368,3840,2160,/datadrive4/grounded_sam2_output_v100/4415824/masks_images,4415824,0,367,4.440008163452148
 usa island jungle hawaii,/datadrive/videos-popular/5005486.mp4,231,3840,2160,/datadrive4/grounded_sam2_output_v100/5005486/masks_images,5005486,0,230,4.65404224395752
 flowers on white background,/datadrive/videos-popular/4522957.mp4,73,1280,720,/datadrive4/grounded_sam2_output_v100/4522957/masks_images,4522957,0,72,2.0739083290100098
 close up shot of a mobile phone,/datadrive/videos-popular/4180680.mp4,561,1920,1080,/datadrive4/grounded_sam2_output_v100/4180680/masks_images,4180680,0,560,2.1603386402130127
 woman in red fishnet crop top standing against red background,/datadrive/videos-popular/4834999.mp4,72,1080,1920,/datadrive4/grounded_sam2_output_v100/4834999/masks_images,4834999,0,71,10.136045455932615
 monkey sitting on tree,/datadrive/videos-popular/4938552.mp4,187,1920,1080,/datadrive4/grounded_sam2_output_v100/4938552/masks_images,4938552,0,186,3.5568671226501465
 man and a woman dating at the shore,/datadrive/videos-popular/4739659.mp4,419,4096,2160,/datadrive4/grounded_sam2_output_v100/4739659/masks_images,4739659,0,418,2.5538458824157715
 a man doing leg workout on the treadmill,/datadrive/videos-popular/4367637.mp4,511,1920,1080,/datadrive4/grounded_sam2_output_v100/4367637/masks_images,4367637,0,510,19.150102615356445
 bread on white surface,/datadrive/videos-popular/4230557.mp4,232,1280,720,/datadrive4/grounded_sam2_output_v100/4230557/masks_images,4230557,0,231,8.711555480957031
 man making a skateboard,/datadrive/videos-popular/4888601.mp4,1255,4096,2160,/datadrive4/grounded_sam2_output_v100/4888601/masks_images,4888601,0,1254,3.672791004180908
 bees going inside a hole,/datadrive/videos-popular/4265105.mp4,838,1920,1080,/datadrive4/grounded_sam2_output_v100/4265105/masks_images,4265105,0,837,9.523350715637209
 rolling out a yoga mat on the floor,/datadrive/videos-popular/4383455.mp4,273,1920,1080,/datadrive4/grounded_sam2_output_v100/4383455/masks_images,4383455,0,272,6.988438606262207
 a family playing video games at home,/datadrive/videos-popular/4555399.mp4,561,3840,2160,/datadrive4/grounded_sam2_output_v100/4555399/masks_images,4555399,0,560,2.585387945175171
"A woman lounges on a striped blanket, reading a book with a watermelon slice beside her.",/datadrive/videos-popular/4728160.mp4,38,1080,1920,/datadrive4/grounded_sam2_output_v100/4728160/masks_images,4728160,0,37,4.962188720703125
 a drone shot of a manor house on the top of a mountain,/datadrive/videos-popular/4205750.mp4,574,3840,2160,/datadrive4/grounded_sam2_output_v100/4205750/masks_images,4205750,0,573,2.708412408828736
A person in a dark suit appears to be in motion in a room filled with bookshelves and framed pictures.,/datadrive/videos-popular/4477807.mp4,299,3840,2160,/datadrive4/grounded_sam2_output_v100/4477807/masks_images,4477807,0,298,9.757235527038574
 man sport reflection strength,/datadrive/videos-popular/4752956.mp4,806,4096,2160,/datadrive4/grounded_sam2_output_v100/4752956/masks_images,4752956,0,805,6.317169189453125
 a boy holding a slingshot,/datadrive/videos-popular/5029066.mp4,237,2160,4096,/datadrive4/grounded_sam2_output_v100/5029066/masks_images,5029066,0,236,4.458059787750244
"A person with curly hair is captured in black and white, turning their shoulder towards the camera.",/datadrive/videos-popular/4829051.mp4,38,1080,1920,/datadrive4/grounded_sam2_output_v100/4829051/masks_images,4829051,0,37,18.02043342590332
 green grass near rock,/datadrive/videos-popular/4446863.mp4,293,3840,2160,/datadrive4/grounded_sam2_output_v100/4446863/masks_images,4446863,0,292,3.973881483078003
 child riding a luggage while the father is pushing,/datadrive/videos-popular/4553402.mp4,373,3840,2160,/datadrive4/grounded_sam2_output_v100/4553402/masks_images,4553402,0,372,2.9985265731811523
"An elegantly dressed band performs, featuring a saxophonist and guitarists, in front of a plain backdrop, emanating a sophisticated vibe.",/datadrive/videos-popular/4264981.mp4,451,3840,2160,/datadrive4/grounded_sam2_output_v100/4264981/masks_images,4264981,0,450,3.519059896469116
 a father spending time with his child,/datadrive/videos-popular/4961231.mp4,78,3840,2160,/datadrive4/grounded_sam2_output_v100/4961231/masks_images,4961231,0,77,28.3309268951416
 man riding a skateboard,/datadrive/videos-popular/4730919.mp4,141,3840,2160,/datadrive4/grounded_sam2_output_v100/4730919/masks_images,4730919,0,140,3.905753135681152
 footage of people on a rocky beach,/datadrive/videos-popular/4815677.mp4,28,1920,1080,/datadrive4/grounded_sam2_output_v100/4815677/masks_images,4815677,0,27,7.5379767417907715
 plant in a branch of a tree,/datadrive/videos-popular/4446478.mp4,190,3840,2160,/datadrive4/grounded_sam2_output_v100/4446478/masks_images,4446478,0,189,9.339587211608888
"A close-up shot captures an electric guitar player's fingers expertly navigating the fretboard, bringing the instrument to life with skillful movements.",/datadrive/videos-popular/4451465.mp4,385,1920,1080,/datadrive4/grounded_sam2_output_v100/4451465/masks_images,4451465,0,384,32.49933624267578
 a tracking shot of a moving car on a countryside road,/datadrive/videos-popular/4404704.mp4,742,3840,2160,/datadrive4/grounded_sam2_output_v100/4404704/masks_images,4404704,0,741,11.296530723571776
"Three individuals sit together; one captures the moment on a device while the others engage in conversation, with a 'Joy to the World' sign in the background.",/datadrive/videos-popular/4918985.mp4,215,1920,1080,/datadrive4/grounded_sam2_output_v100/4918985/masks_images,4918985,0,214,5.35779333114624
 person walking on the pool,/datadrive/videos-popular/4851441.mp4,210,1080,1920,/datadrive4/grounded_sam2_output_v100/4851441/masks_images,4851441,0,209,26.83976554870605
 time lapse video of the clouds in the sky,/datadrive/videos-popular/4364647.mp4,381,3840,2160,/datadrive4/grounded_sam2_output_v100/4364647/masks_images,4364647,0,380,5.304571628570557
 man hand faceless palm,/datadrive/videos-popular/4728108.mp4,409,2160,3840,/datadrive4/grounded_sam2_output_v100/4728108/masks_images,4728108,0,408,3.292611122131348
 a close up shot of a rope,/datadrive/videos-popular/4164035.mp4,628,3840,2160,/datadrive4/grounded_sam2_output_v100/4164035/masks_images,4164035,0,627,10.849464416503906
"Two individuals stand in a modern office space, one in a red shirt seemingly observing his smartphone while the other gestures mid-conversation.",/datadrive/videos-popular/4435249.mp4,372,3840,2160,/datadrive4/grounded_sam2_output_v100/4435249/masks_images,4435249,0,371,10.575766563415527
 beans coffee industry steps,/datadrive/videos-popular/4820353.mp4,242,4096,2160,/datadrive4/grounded_sam2_output_v100/4820353/masks_images,4820353,0,241,2.9191606044769287
 a man giving flowers to a woman,/datadrive/videos-popular/4621405.mp4,188,1066,1920,/datadrive4/grounded_sam2_output_v100/4621405/masks_images,4621405,0,187,4.081939697265625
"A person in a black leather jacket stands under a bridge, holding a smartphone to their ear, amidst a backdrop of concrete beams and shadows.",/datadrive/videos-popular/4777888.mp4,1084,2160,3840,/datadrive4/grounded_sam2_output_v100/4777888/masks_images,4777888,0,1083,6.038649559020996
 video of couple hanging around on kitchen,/datadrive/videos-popular/4649694.mp4,360,3840,2160,/datadrive4/grounded_sam2_output_v100/4649694/masks_images,4649694,0,359,3.14780855178833
 three women having fun while exercising,/datadrive/videos-popular/4671980.mp4,269,1920,1080,/datadrive4/grounded_sam2_output_v100/4671980/masks_images,4671980,0,268,2.4667348861694336
 footage of a silhouette mountain,/datadrive/videos-popular/5000106.mp4,485,3840,2160,/datadrive4/grounded_sam2_output_v100/5000106/masks_images,5000106,0,484,9.907434463500977
 shallow focus of man spinning the ball with his finger,/datadrive/videos-popular/4742327.mp4,50,3840,2160,/datadrive4/grounded_sam2_output_v100/4742327/masks_images,4742327,0,49,8.458358764648438
An aerial view of a basketball court with people playing and sitting on benches surrounded by trees and a road with a pedestrian crossing nearby.,/datadrive/videos-popular/4765900.mp4,894,3840,2160,/datadrive4/grounded_sam2_output_v100/4765900/masks_images,4765900,0,893,2.6333415508270264
"A monkey's hands grip the edge of a wall amidst a backdrop of lush green foliage, with a dry leaf lying nearby.",/datadrive/videos-popular/4441061.mp4,556,1920,1080,/datadrive4/grounded_sam2_output_v100/4441061/masks_images,4441061,0,555,2.788127183914185
 two women sitting back to back over the bridge ledge,/datadrive/videos-popular/4918293.mp4,264,1080,1920,/datadrive4/grounded_sam2_output_v100/4918293/masks_images,4918293,0,263,3.816680669784546
 young girl exploring the woods,/datadrive/videos-popular/5029407.mp4,506,4096,2160,/datadrive4/grounded_sam2_output_v100/5029407/masks_images,5029407,0,505,5.638034343719482
"The scene of destruction with debris, broken walls, and fallen insulation in an abandoned building.",/datadrive/videos-popular/4995296.mp4,317,1920,1080,/datadrive4/grounded_sam2_output_v100/4995296/masks_images,4995296,0,316,4.44650411605835
 man opening wooden case with paint tubes,/datadrive/videos-popular/4473145.mp4,520,3840,2160,/datadrive4/grounded_sam2_output_v100/4473145/masks_images,4473145,0,519,2.789828300476074
 woman teaching his daughter on how to bake,/datadrive/videos-popular/4929933.mp4,466,3840,2160,/datadrive4/grounded_sam2_output_v100/4929933/masks_images,4929933,0,465,8.688446044921875
 person carving the leather,/datadrive/videos-popular/4455873.mp4,179,1920,1080,/datadrive4/grounded_sam2_output_v100/4455873/masks_images,4455873,0,178,15.759461402893066
 a drone shot of a nuclear power plant,/datadrive/videos-popular/4188242.mp4,551,3840,2160,/datadrive4/grounded_sam2_output_v100/4188242/masks_images,4188242,0,550,7.3795647621154785
 video of woman drinking her coffee while using her laptop,/datadrive/videos-popular/4752394.mp4,287,1920,1080,/datadrive4/grounded_sam2_output_v100/4752394/masks_images,4752394,0,286,3.5660979747772217
 a revolving drone shot of a castle,/datadrive/videos-popular/4334587.mp4,210,3840,2160,/datadrive4/grounded_sam2_output_v100/4334587/masks_images,4334587,0,209,13.075458526611328
A woman walks along a wooden dock toward a thatched-roof hut overlooking the turquoise waters of a serene lake with a boat moored nearby.,/datadrive/videos-popular/4824376.mp4,814,1920,1080,/datadrive4/grounded_sam2_output_v100/4824376/masks_images,4824376,0,813,2.069859504699707
 a bus ride in london,/datadrive/videos-popular/4844567.mp4,213,3840,2160,/datadrive4/grounded_sam2_output_v100/4844567/masks_images,4844567,0,212,8.905760765075684
